,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
6523,370.1185076892047,0.17554800858301003,482.06427481000634,-603.1734470021199,327.10088139748336,0.1596039417473059,0.5444583252743577,1.0754184657829466,-156137.98776216604,-36487.54501705253,0.4591125555266859,0.3153509922824139,-0.3714398603491002,True,1.5848777353328247e-07,403.7755699899857,-0.00013914555285495525,397.85848968374984,499.7558959272394,0.34934427125540424,4.3073068561710606e-06,0.009286641954106657,0.5790423418226823,True,2.0,0.0002352077477660292,0.08638391115786702,noneSNR,44.17730292670598,452.92424294900565,-2.0790817183866188e-05,451.4198814932034,148.23850567707916,0.08638391115786702,0.0002352077477660292,0.04923290501228783,0.589735954432462,True,,,,,,,,,,,,,,,,,,,,
6588,745.8740332946389,0.2856301858976818,608.0013917969961,192.36050721361062,320.83928743142656,0.4831529610100859,0.9712327743329908,-1.2928736454308616,-92724.01340084457,134365.9461765709,0.5222082271908339,0.0273292526781041,0.0528950693842527,True,-2.347876916154443e-05,378.5701693904802,-1.2332405912406612e-05,316.86794511461767,986.3538471469764,26.952498885137743,4.1508503018057617e-05,0.03471787881108792,0.5825867007589357,True,2.0,4.1508503018057617e-05,26.952498885137743,s-SNR,1.430536712079786e-05,516.7222073413044,1.9502732532163665e-05,500.4666718211808,736.9188432338808,1.4609729835785856,2.405207238240273e-05,0.018699467655624517,0.5813406959889171,True,,,,,,,,,,,,,,,,,,,,
6870,300.0825325408008,-0.1638873417928637,459.3348785803205,-705.7987355155021,187.95617452026767,0.1454112992665917,0.30294239904314035,1.6424697890597646,-142112.80826510873,-19207.8304849358,0.4756433727561962,0.3494805646040792,-2.080842781125323,True,2.3412055184888376e-05,427.83326473842016,-9.547438248382283e-06,424.07523883896613,515.3268350476951,0.5727869838198103,1.9961556436541557e-06,0.0015667099934196793,0.5785027063697281,True,2.0,0.00021511906804166456,0.05398395452360205,noneSNR,43.578301631776505,486.36521526839516,-0.00018369147846096468,487.8991328872675,148.77854399374166,0.05398395452360205,0.00021511906804166456,0.05579116845719323,0.5892009574594168,True,,,,,,,,,,,,,,,,,,,,
7094,379.7096121831298,-0.2679732018124589,-376.0742876476635,220.18358842062526,-516.4025219732457,0.2034045860366557,1.1016960265041384,0.2310356970951634,-54138.225772160986,-49132.97197626457,0.44583026230936973,0.3139299561418952,0.19129201322888595,True,-1.9035892723777785e-05,-283.8899363788476,-3.55608677183882e-05,-281.67721934857667,391.59339993606653,0.1860294530663396,3.6661981076471427e-06,0.0010338743984620474,0.5789115231036439,True,2.0,0.0002736940441711831,0.17074832057366507,noneSNR,47.24916823690332,-335.82221964607436,-0.0001368069388276692,-333.6148974667751,147.96331764692144,0.17074832057366507,0.0002736940441711831,0.04085710628734507,0.5906992461450907,True,,,,,,,,,,,,,,,,,,,,
7261,450.18060680478834,-0.2367984779009491,-677.4340175231129,920.5908126982615,-60.879848721736614,0.21397173758265825,0.20965342832859146,1.1032311170568685,-357524.0822102371,47221.645983809685,0.4874553139141088,0.2362852099249593,-1.237374547743697,True,1.2768754289120986e-05,-611.9384982993572,-0.00021944951988429767,-604.1440928747681,660.4948728551284,0.010455891546826024,2.893032881354144e-06,0.004366834328521821,0.5787373702277824,True,2.0,0.00036326048864499146,0.2432654210117562,noneSNR,54.629559565326,-644.0709411368306,-0.00031480587120423883,-641.7933780104653,144.38484151186108,0.2432654210117562,0.00036326048864499146,0.05364989322252922,0.5927011332844881,True,,,,,,,,,,,,,,,,,,,,
7352,508.3965665878709,-0.244442673308412,-562.8396924319288,745.6075169026838,-771.444300638959,0.2463920044540661,1.0074473473418404,0.9132452356047432,-260069.78911037702,-127522.51126425606,0.4957493689559742,0.4040693761029173,0.0394291138982161,True,5.379625911777801e-06,-460.1647553133215,-1.2253447597800741e-06,-444.8326682998279,589.2623836606538,2.9659808078815786,1.3333464892184266e-05,0.024540902568353156,0.5803239999531683,True,2.0,0.0016283936913776107,1.768752150631002,noneSNR,108.84947319578829,-533.6914315426126,-0.0005762045593677957,-523.7823188497377,135.98316208136174,1.768752150631002,0.0016283936913776107,0.09653892167818767,0.6093466089280978,True,,,,,,,,,,,,,,,,,,,,
7413,312.13543308066573,0.19500517318111574,471.27015798980096,-630.7908585972395,41.342233903022816,0.15440360254579116,0.16496340718029576,1.204500380265055,-154156.7253586415,13093.396716911448,0.4618907990293497,0.2419909151725831,-2.044297901711144,True,2.501710815967802e-06,413.84583391605696,-2.415451256936444e-05,411.6592136965452,430.17099008740234,0.1364935239357692,9.445607595827067e-07,0.0024047933789496127,0.5781432645685882,True,2.0,0.0006951029101797535,0.6980084827627877,noneSNR,73.66896473105561,438.9712647381742,5.1292778318389335e-05,433.03688673382896,143.16708300627732,0.6980084827627877,0.0006951029101797535,0.052833379829958574,0.598472261582845,True,,,,,,,,,,,,,,,,,,,,
7826,356.59632380749326,-0.20334600474028672,-338.91918924969457,755.8067271094794,-145.1454844713087,0.16658850685310495,0.4536541985269097,1.9657239155852528,-133162.09935883642,-5094.036200602408,0.4997008984880149,0.4410342022292695,-1.9628255517244932,True,5.66926272538836e-06,-255.01321320117972,-4.8534881011331766e-05,-248.17554161035008,470.64415608697533,0.27268665840512085,1.4822309283755625e-06,0.024826999092216688,0.5783434723864594,True,2.0,0.010956312581813591,54.624550164420356,hs-SNR,204.0690679526577,-330.1417908445061,-2.4169768911632097e-06,-277.79467211507244,108.97729126036721,54.624550164420356,0.010956312581813591,0.4831824900676248,0.6563234669799435,True,,,,,,,,,,,,,,,,,,,,
7867,461.96333686466704,0.28198670839046264,556.8677135323651,-498.5455303255153,543.416550784558,0.25538868809376714,0.7635806073408761,0.5097347306559995,-183108.87663813104,-77507.95013159994,0.4834347730696271,0.2758509402778856,0.1703192490787478,True,-4.174215807088447e-06,465.8436639034237,8.817566799631744e-06,457.7824374707882,523.2264520201012,1.5379185713318293,8.668518019046353e-06,0.01326937261256853,0.5797492168250867,True,2.0,0.0007392439906362258,0.6360724038371472,noneSNR,75.6961007866858,519.1409748275938,6.57990461933456e-05,513.8463978952747,141.34508960692312,0.6360724038371472,0.0007392439906362258,0.053018639000874224,0.5991194382321012,True,,,,,,,,,,,,,,,,,,,,
8047,676.1271828369672,-0.22068261123006525,-234.1029730466047,40.908956718636325,-61.6222443567849,0.3035757909363936,4.061031268821295,-1.461357618071075,-31220.100866556102,158549.82343380892,0.4253994766273122,0.7716982141934778,0.17210880961257033,True,1.6806492605944291e-06,-13.785780569347784,7.579846090689235e-05,-16.83922157553291,736.8716001477083,1.0680528043451432,-2.5998254333087594e-07,,,False,2.0,2.1750570202623308e-05,0.1883584207096192,noneSNR,9.731295303507202e-06,-102.1368597056699,5.527741730252522e-09,-92.35317540382604,501.89135724942963,0.1883584207096192,2.1750570202623308e-05,0.003433268440055542,0.5811456275257282,True,,,,,,,,,,,,,,,,,,,,
8234,262.67626546065475,-0.21833660363842367,609.0233978968057,-886.6407656018267,135.04040471998428,0.14972219388390087,0.14102627567455994,1.531081949506489,-246963.22529089288,-27654.41360333896,0.4731576600834642,0.2904368938363881,-4.0059075369795565,True,-1.3890619308279998e-06,616.6813661880151,1.289117506815054e-05,615.6492885559658,409.06125739778486,0.004499501038537801,6.947535250774333e-07,0.0050918086212851646,0.5780304331741268,True,2.0,0.002142367565372764,3.776916419474333,hs-SNR,126.33994290680708,635.68417463539,-0.0002936016025360745,656.7619317803667,135.62190401906858,3.776916419474333,0.002142367565372764,0.14147245725450858,0.6138878998188857,True,,,,,,,,,,,,,,,,,,,,
8833,411.8838285220941,0.24799344615403426,-373.55208478466665,566.4805926782377,-242.1051472327806,0.205611859366352,0.7340077590429659,1.914915995624052,-65542.15896121901,24061.19705777061,0.5170955780795884,0.5026546056980834,-1.0433201938444798,True,2.548545927105945e-05,-260.2963796550089,2.357457718467921e-05,-244.9196815390828,854.6745224314118,1.8851833075981403,3.7553282046836374e-06,0.020560974256026186,0.5789303612880768,True,2.0,0.00034657476341910754,0.0041749397050523385,noneSNR,55.09798626906374,-406.04479188739884,-0.00037626817973356004,-408.18796170239233,145.07044486547733,0.0041749397050523385,0.00034657476341910754,0.07484020549540622,0.5923492501672227,True,,,,,,,,,,,,,,,,,,,,
9141,300.83778510230565,-0.13953422225582632,-367.43370254182383,388.96140169855016,-362.42899345023903,0.14101839975587338,0.7041870598616178,0.9446200797814188,-70604.36676210872,-41552.16587299718,0.44436985178090604,0.3334834449289742,-0.17576784426485748,True,1.0987449516831944e-05,-294.63685787089696,8.421341680295433e-05,-293.0757689059186,353.72855811864713,0.10716345526731176,1.873206814411432e-06,0.0018108257193267395,0.5784666864080812,True,2.0,0.00018570631251736323,0.09827291234790893,noneSNR,39.39490521917927,-339.1927949560444,2.4078709777265962e-05,-337.77492520895214,150.5533662007442,0.09827291234790893,0.00018570631251736323,0.039201133204513405,0.5883692888670229,True,,,,,,,,,,,,,,,,,,,,
9246,438.45037105795546,0.1630882123787057,515.6346504238431,-904.5639339154376,73.61987786366808,0.16747613801678848,0.3241644773068958,1.53141242805958,-252687.76205669253,41473.31340563379,0.4820484020896203,0.33627652400332064,-1.6411921376523,True,5.709927014745725e-06,438.89742252803114,-5.443745794908643e-05,427.49474114838614,706.2988616844035,0.0824974963841214,3.896956725888359e-06,0.020125959748947292,0.5789598400264652,True,2.0,0.0002743946814027344,0.050992399730120035,noneSNR,47.9332881176096,490.0756158248015,-0.003261921613056166,488.6260078476828,147.5114879551069,0.050992399730120035,0.0002743946814027344,0.06519906576847169,0.5907161168499011,True,,,,,,,,,,,,,,,,,,,,
9260,404.32607045315984,0.2867079918177529,454.55321784847814,-591.6068975795449,210.81257875743043,0.2265976418701314,0.5034328221712577,0.9431942621321804,-157740.97770696538,-2666.580277900204,0.4871000637693168,0.28305724923151115,-0.21517699862819856,True,-3.6542389131521865e-06,371.1055453409964,0.00014895390489493357,365.3847035524365,486.8226323620712,0.5654476193402047,4.219269019742339e-06,0.00961756664230182,0.579024985575853,True,2.0,0.003062898417960019,4.947997009652667,hs-SNR,142.74376555851543,426.85577069453836,-3.322129218592049e-05,405.1925960322761,130.8158845128198,4.947997009652667,0.003062898417960019,0.17176246787878754,0.6207404342284749,True,,,,,,,,,,,,,,,,,,,,
9287,333.54289904459944,0.14853642504047615,373.8264862748217,-911.1291350124004,-14.82558595110197,0.14634585931113475,0.10643182746757823,2.285270760517659,-172054.53059058724,15807.911821015237,0.5028940265892133,0.4074864169531711,-12.120808085940466,True,4.7139539096129136e-06,316.01974514073447,-0.00010149172844675433,310.610473520166,522.8760964456671,1.5782558333730776,3.09521699988862e-07,0.02326307498358654,0.5778043456666951,True,2.0,0.006271785381329265,26.88812205542695,hs-SNR,179.8444410312451,362.6766445074179,1.945683392848123e-05,322.0068827033341,121.31847458491285,26.88812205542695,0.006271785381329265,0.34977217195373106,0.6383124823005839,True,,,,,,,,,,,,,,,,,,,,
9544,670.9815787943278,-0.07497048754536961,-904.5244184378888,38.74812882916853,-854.19164794612,0.14918442975000026,0.7450319214051404,-0.1029130165427307,-68105.78245650252,-167495.90295920067,0.40480565443112987,0.16910581092749666,0.14563052532334514,True,-0.00023991778825390917,-792.3437885309737,-2.4243287368996273e-05,-775.4054082703723,909.9910519441901,0.7453695472050867,1.39022375443125e-05,0.015180339584706047,0.5803865972777403,True,2.0,0.00011273639005460877,0.030772732099563882,h-SNR,34.62087570335718,-895.7151478750508,0.007536074366078062,-895.5391556109828,161.13854847850453,0.030772732099563882,0.00011273639005460877,0.07733532905173451,0.585954291720972,True,,,,,,,,,,,,,,,,,,,,
9817,285.7146053315065,-0.2906297202491178,692.8072462842446,-791.3442480807179,147.02146858465514,0.1737691088505245,0.14943717735374082,1.248434863047988,-238103.05552716766,-26911.584684371253,0.4734041556310053,0.2454317715130999,-2.4336637182300933,True,-1.4640892482969582e-06,696.0864404578242,-9.552844782390543e-07,694.6685346405507,466.2614242667862,0.07397498939360503,9.894274094520969e-07,0.00482831033499985,0.5781618666128501,True,2.0,0.0005786479716559258,0.5070384565085533,noneSNR,69.49738578222599,732.6163545107851,-0.00014004430481116822,737.8895609258773,142.59228276231198,0.5070384565085533,0.0005786479716559258,0.048286521423705146,0.596654447540136,True,,,,,,,,,,,,,,,,,,,,
14,318.03944254950875,0.2196052262544939,390.67081782159215,-481.63224212528814,241.29368064069402,0.16254447523550342,0.504489646320426,1.0438330258036137,-98650.29660521916,-22997.421397659997,0.4592667622716458,0.3000945825473754,-0.3774008901973668,True,2.5552412510492193e-06,313.8233046465666,1.4409869051092969e-05,312.06937480273115,364.54257514401513,0.05954472871326288,1.5795961066808766e-06,0.0034035044348390345,0.5783755459066412,True,2.0,0.001994440046798291,3.176321868938629,hs-SNR,118.68460189109429,362.02329095661116,0.00022356728911538716,344.38257921792933,137.4135747028232,3.176321868938629,0.001994440046798291,0.12524737694497798,0.6126469315444754,True,,,,,,,,,,,,,,,,,,,,
88,548.9976531987845,0.2495278767820695,659.2905690006777,-753.1544878002513,482.18116667888876,0.27281727226923363,0.6525131270436292,0.7210992858156322,-323293.0150371804,-47041.071743501976,0.500955921622345,0.2833114960635127,0.07359362509153977,True,2.607121084028492e-05,568.1648959435353,-0.00022092548849791832,553.0631775853578,701.5577248912791,0.20016723483763602,1.0386092271151483e-05,0.02248822966538086,0.5799756271586879,True,2.0,0.0003594008516765891,0.2360536996772851,noneSNR,54.58767549915454,625.6025224878559,0.0005974626889834407,623.4555224709162,144.52670394074144,0.2360536996772851,0.0003594008516765891,0.055284670275128914,0.5926204891002407,True,,,,,,,,,,,,,,,,,,,,
118,555.4305279484159,0.28909941692229674,662.3591968181428,-358.8268246981577,723.790269538443,0.3254140596779229,0.8521289105417231,0.05100772471211697,-206758.40942361523,-120436.14402122091,0.4993338336140432,0.22153351508745028,0.3246507397306355,True,3.2535261751004035e-06,569.1210996421552,0.00018418218878058152,557.2619734711313,608.9556157434114,0.9155765969247796,1.3901170073805689e-05,0.017487518526238168,0.5803864810136204,True,2.0,0.00023751847719724877,0.0619774853771844,noneSNR,45.45934085384128,623.9153588794512,0.004136348330698618,622.3169080625296,149.0807960393494,0.0619774853771844,0.00023751847719724877,0.05796230267406007,0.5897959700235205,True,,,,,,,,,,,,,,,,,,,,
169,441.6861396552777,-0.20873054264602675,-414.5765793072432,656.8914137940657,-64.45319404952943,0.19263158381745926,0.483148315205049,1.2281004697780782,-155116.42924177274,45518.62267249148,0.4819881267282264,0.32547049043094195,-0.5877865178316382,True,2.2786590062081453e-07,-330.5427293604084,-2.264439499039097e-07,-319.9747157379792,616.3484228042072,1.5130177927336492,5.81944974144628e-06,0.013951916011743606,0.5793165849236963,True,2.0,0.0004851860608859376,0.3842494517451769,noneSNR,61.861933772462216,-383.5125112309491,1.9290970003428186e-05,-380.49339022250086,142.69847647061403,0.3842494517451769,0.0004851860608859376,0.041105361321933466,0.5950530218294895,True,,,,,,,,,,,,,,,,,,,,
1046,564.0413186984185,0.2841493557626555,955.1279765865423,-841.0930941999889,448.1882650339917,0.3251776877790956,0.3813333698594717,0.5344439986761506,-539862.6149317436,-90689.62732440363,0.5193588257464642,0.18440734224422636,0.13792002145801455,True,-1.9492723978505115e-05,878.9790671776842,-0.0001436498028964058,866.9128043182138,713.7687024627513,0.2351907929473782,7.185566424478112e-06,0.016072994530976936,0.5795348098287464,True,2.0,0.00029298649231658183,0.19075351098447868,noneSNR,50.106129720016696,917.9015229196505,0.0035386693949147523,916.0175153504626,146.49026433867348,0.19075351098447868,0.00029298649231658183,0.05750901759639925,0.5911559872161067,True,,,,,,,,,,,,,,,,,,,,
1888,454.8477665332308,-0.0740528888379614,-413.78183084859296,364.3866778844426,-994.2739501647193,0.13770905606362965,1.724619595956344,0.7421186553143037,-78898.35687338184,-120328.8015374315,0.4342776205819877,0.5548413415414699,0.05787404493178187,True,1.536296049319375e-05,-236.1142304751409,4.760856475542185e-06,-247.39237491385344,765.5318805120645,0.4666506069423804,-1.896735728629015e-06,,,False,2.0,7.122557110221883e-06,0.2777690601700442,s-SNR,6.874405130834305e-07,-276.8843976929048,-7.09856175979447e-06,-262.66329853809617,627.2933930594219,0.2777690601700442,7.122557110221883e-06,0.02207220077748973,0.5795252289433372,True,,,,,,,,,,,,,,,,,,,,
2122,558.5204628961476,-0.2942262232864963,-363.23931663567515,358.237602034819,-725.5323635625901,0.33462352492491404,1.9731222873445569,0.06669483167624378,-105443.0127253868,-31071.16055310999,0.5045921956943773,0.5043963771155132,0.3340599257246955,True,-4.013520574330905e-06,-246.10261355150584,-0.00012977783439075945,-231.85232023758212,547.9267494159521,1.1837056880782484,1.6004177196033438e-05,0.02288446688175404,0.5806074288815755,True,2.0,0.0027328986241660093,3.9242765235760544,hs-SNR,136.96699090921464,-334.52912673391387,0.00032661901729020377,-317.0090622171364,132.05015388649431,3.9242765235760544,0.0027328986241660093,0.15246230127757332,0.6184316574478391,True,,,,,,,,,,,,,,,,,,,,
2154,422.1998620563107,0.2403817225955557,369.9842303236589,-517.8792382419879,161.60994547654875,0.20509798695190268,0.6808744705686012,0.9869673555770386,-111623.09486300859,20900.850879802318,0.4781741152037382,0.33471317690499003,-0.15256873543278804,True,-1.5974630339364357e-05,281.20744491043826,8.345792194545842e-06,272.95338336537463,530.0538215065434,0.5906659812953876,6.167099332449526e-06,0.015385484635315569,0.5793743641475972,True,2.0,0.001268974923037197,1.2906659121748592,noneSNR,96.86186457645329,338.30755235203037,-2.0352347354889153e-05,329.5614341729106,138.41560922887462,1.2906659121748592,0.001268974923037197,0.07923152794034037,0.6056951177243372,True,,,,,,,,,,,,,,,,,,,,
2346,945.9772687112184,0.2761558363838669,781.7442456627078,-883.5676522932713,542.0482807054766,0.6682548283418738,0.9973400875947478,-0.06812322294357198,-671033.9061211711,149435.99667588132,0.665790428460365,0.2379811514080916,0.6670915407226496,True,-4.39863131266786e-06,692.2977675885045,-7.449320339108846e-06,649.8312994569055,973.665538716254,4.6604658765371605,3.477495817598157e-05,0.04464252530459215,0.5821450552076812,True,2.0,0.0005019633427329849,0.5767873360972261,noneSNR,65.06519568011747,747.8298360351646,0.0005449694565989541,745.0238329127486,141.54170007958075,0.5767873360972261,0.0005019633427329849,0.04905439008132143,0.5953515391767926,True,,,,,,,,,,,,,,,,,,,,
2739,570.7886923968126,-0.29920932226346764,-848.4246371930078,511.694915392136,-590.7818496770217,0.3513640836844328,0.5430539986037352,0.1848852884789568,-346294.368088193,-123005.65985240179,0.5178870774409164,0.16657771439742658,0.3356278171327477,True,-7.0404887052845766e-06,-765.3880626368581,-3.059910965213856e-05,-753.5789328459648,662.5825499840014,0.9696602035503474,1.0275643754395359e-05,0.01778942293119176,0.57996166233421,True,2.0,0.0002480605817240928,0.03712311504759214,noneSNR,46.708615225104616,-809.3657984094917,0.004768318804853095,-807.6836515056416,149.04389908292003,0.03712311504759214,0.0002480605817240928,0.06254226939965082,0.5900660607654011,True,,,,,,,,,,,,,,,,,,,,
2941,994.8795878148497,-0.2939304528852352,-474.27711598194526,-237.01223335243958,-676.5123100224781,0.8035404953112945,2.7652422090785698,-2.8130563357369223,-155267.0983482417,231045.52955217255,0.6190610489120191,0.22246782964682205,0.08811618979752045,True,-6.2096595795408695e-06,-261.9311072950977,-7.489483368936632e-06,-185.5493764266779,865.0059105926331,65.5783030922761,7.694159077854164e-05,0.0551387526866423,0.58446772305531,True,2.0,8.798889799935776e-05,18.827584513974443,s-SNR,5.000704889145334e-06,-366.40773745676063,-1.6918339855641625e-05,-329.8491517889813,752.1135788128095,18.827584513974443,8.798889799935776e-05,0.0326146497069094,0.5849582384622728,True,,,,,,,,,,,,,,,,,,,,
3230,749.2273926759407,0.2770894453084583,347.99612108737364,-533.3337298052145,74.38642845461868,0.4659265948031058,2.064152998955949,-0.14330303614172538,-166033.28159844596,173293.90796840072,0.5614938194743911,0.4921544103820332,0.4634394051207247,True,4.136017264638254e-05,232.589442294876,2.5197168079338444e-06,198.8030355409092,678.9884762609947,36.69839114240551,4.7072506629311134e-05,0.03833840913262529,0.5829249618040823,True,2.0,0.0023373917349724274,3.030779235941395,hs-SNR,130.13663210980943,320.76803602469073,0.00033402749145921694,307.85734816510035,132.11258773707868,3.030779235941395,0.0023373917349724274,0.13420376589823949,0.6154556654764207,True,,,,,,,,,,,,,,,,,,,,
3626,392.5819469564164,-0.13448597281542074,-387.0274579782995,849.2463902142723,-248.56499621372842,0.149609032407796,0.6052801267278949,2.001187890288079,-169733.98346086204,-11388.482969663013,0.4926888268779782,0.4848513467299869,-1.50448169161989,True,6.045202138978738e-07,-287.60793281331155,-1.331800296840863e-05,-272.626423904052,737.118264448171,0.6323974622050628,2.120375541069313e-06,0.03524565328379161,0.5785379866210805,True,2.0,0.0012184798962189241,1.419130043044106,noneSNR,94.53533145517923,-364.3953908095332,1.3995733095877695e-05,-356.46523944134185,140.32033083466126,1.419130043044106,0.0012184798962189241,0.07964293087840299,0.6051401791154748,True,,,,,,,,,,,,,,,,,,,,
4174,424.67640785410583,0.12220620188676795,307.18204716106897,25.182872407590594,707.7003353547748,0.14926322858129815,2.1077605069042105,-0.34547814646800834,483.434426657408,-26488.73646110988,0.3947381734332256,0.4693604356480512,0.13510659772878802,True,-2.4312508599371813e-05,131.06608235457085,-1.851090220104092e-05,133.78743814021158,817.6765758821093,0.3446168689024489,-3.21155989365274e-07,,,False,2.0,5.563606553026569e-06,0.8563845877492895,noneSNR,-1.697387373651421e-05,183.63034398363703,-8.417303409947678e-06,177.87753123571784,534.077291399929,0.8563845877492895,5.563606553026569e-06,0.006465056570551835,0.5792729492451445,True,,,,,,,,,,,,,,,,,,,,
4241,541.6437906936039,-0.25156429113509976,-839.3232065856671,892.5412646875118,-628.5962432959003,0.27102385707585325,0.5476055062035352,0.7393832704292321,-472268.3939914182,-151647.57876139414,0.5008210467178881,0.2601319216224225,0.02144290217424533,True,2.1403412862301026e-05,-751.9890247557382,-2.681653616787326e-06,-738.0105779095668,688.8983529177608,3.62303396236382,9.767806536948496e-06,0.02124842935009824,0.5798964603617853,True,2.0,0.00035580348246280947,0.23585584628369816,noneSNR,54.36752061952733,-805.3905514008725,0.0014908229198152894,-803.2478274843647,144.67085208731075,0.23585584628369816,0.00035580348246280947,0.05634504665926189,0.5925449230091494,True,,,,,,,,,,,,,,,,,,,,
4550,936.9841558760324,-0.2898399360257813,-504.2960518897688,574.3341074473929,-400.40033541786585,0.7100646752584772,1.9167416269081483,-0.7632371026220245,-343645.3842986457,227886.92856449503,0.6577322735987311,0.3519792229566997,0.6340853587662317,True,5.495550442169146e-06,-399.767128225054,1.0620862448743396e-05,-354.29217673141204,826.5805287268582,38.3464505747296,6.292933522839927e-05,0.04599433701332698,0.5837909423814082,True,2.0,0.0014649738178435382,1.6108543824897197,noneSNR,106.90267073378595,-472.90554509387886,0.0007716791357394225,-464.63016833507635,135.74042506693723,1.6108543824897197,0.0014649738178435382,0.09072962033420327,0.6077456430995295,True,,,,,,,,,,,,,,,,,,,,
